,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1236,0.081,-1.521,0.13,-0.284,0.036
mkt-rf,0.9788,0.013,73.727,0.0,0.953,1.005
FX Factor,0.0035,0.003,1.322,0.188,-0.002,0.009
