,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0908,0.094,0.969,0.334,-0.094,0.276
mkt-rf,0.9574,0.022,42.926,0.0,0.913,1.001
FX Factor,-0.0037,0.003,-1.064,0.289,-0.01,0.003
