,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0585,0.132,0.442,0.659,-0.202,0.319
mkt-rf,0.9868,0.021,46.615,0.0,0.945,1.028
FX Factor,-0.0023,0.005,-0.447,0.655,-0.013,0.008
