,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0552,0.16,0.345,0.73,-0.26,0.37
mkt-rf,0.9916,0.026,37.94,0.0,0.94,1.043
FX Factor,-0.0019,0.005,-0.373,0.709,-0.012,0.008
