,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0579,0.108,-0.538,0.591,-0.27,0.154
mkt-rf,1.0163,0.017,59.1,0.0,0.982,1.05
FX Factor,0.0027,0.004,0.629,0.53,-0.006,0.011
