,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.292,0.157,-1.865,0.063,-0.601,0.016
mkt-rf,1.0682,0.037,28.674,0.0,0.995,1.142
FX Factor,0.0109,0.006,1.892,0.06,-0.0,0.022
