,Date,Individual Return,Weighted Return,FX Factor,risk-free,mkt-rf,risk premium,const,[mkt-rf],FX factor
1,2019-01-03,-0.027290404132603637,-0.006459998370716091,30.905,0.842,-0.8484599983707161,-0.8692904041326036,0.05520263188280683,0.9916475728446863,-0.0019266289611579862
2,2019-01-04,-0.030060119321280523,-0.011578728833594454,30.787,0.85,-0.8615787288335944,-0.8800601193212805,0.05520263188280683,0.9916475728446863,-0.0019266289611579862
3,2019-01-07,0.037190065708946486,0.02214653053959892,30.805,0.87,-0.8478534694604011,-0.8328099342910535,0.05520263188280683,0.9916475728446863,-0.0019266289611579862
4,2019-01-08,0.025896398751059015,-0.002784083486050082,30.838,0.88,-0.8827840834860501,-0.854103601248941,0.05520263188280683,0.9916475728446863,-0.0019266289611579862
5,2019-01-09,-0.005825227904088289,0.018268222016136537,30.783,0.88,-0.8617317779838635,-0.8858252279040882,0.05520263188280683,0.9916475728446863,-0.0019266289611579862
6,2019-01-10,0.005859360011527538,-0.001809260683056535,30.787,0.88,-0.8818092606830565,-0.8741406399884725,0.05520263188280683,0.9916475728446863,-0.0019266289611579862
7,2019-01-11,0.025242703632243627,0.003982223404551455,30.796,0.88,-0.8760177765954485,-0.8547572963677563,0.05520263188280683,0.9916475728446863,-0.0019266289611579862
8,2019-01-14,-0.007575714336391136,-0.00524424268028445,30.835,0.86,-0.8652442426802844,-0.8675757143363911,0.05520263188280683,0.9916475728446863,-0.0019266289611579862
9,2019-01-15,-0.01908396890992699,0.010076029926718189,30.826,0.875,-0.8649239700732818,-0.894083968909927,0.05520263188280683,0.9916475728446863,-0.0019266289611579862
10,2019-01-16,-0.005836635074938018,-0.004306577230133057,30.797,0.875,-0.8793065772301331,-0.880836635074938,0.05520263188280683,0.9916475728446863,-0.0019266289611579862
11,2019-01-17,-0.001956917360217469,0.0025953824816034032,30.824,0.875,-0.8724046175183966,-0.8769569173602174,0.05520263188280683,0.9916475728446863,-0.0019266289611579862
12,2019-01-18,-0.00196075439453125,0.004791956177568224,30.864,0.875,-0.8702080438224318,-0.8769607543945312,0.05520263188280683,0.9916475728446863,-0.0019266289611579862
13,2019-01-21,0.025540259294483378,0.00542298670836594,30.885,0.875,-0.8695770132916341,-0.8494597407055167,0.05520263188280683,0.9916475728446863,-0.0019266289611579862
14,2019-01-22,-0.034482743501001945,0.0005318589011711339,30.889,0.875,-0.8744681410988289,-0.909482743501002,0.05520263188280683,0.9916475728446863,-0.0019266289611579862
15,2019-01-23,0.005952365634483288,-0.004877354539005174,30.841,0.85,-0.8548773545390052,-0.8440476343655167,0.05520263188280683,0.9916475728446863,-0.0019266289611579862
