,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1907,0.137,-1.395,0.164,-0.46,0.079
mkt-rf,1.064,0.033,32.718,0.0,1.0,1.128
FX Factor,0.0074,0.005,1.47,0.143,-0.003,0.017
