,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.359,0.307,-1.169,0.243,-0.964,0.246
mkt-rf,0.9537,0.027,35.444,0.0,0.901,1.007
FX Factor,0.0121,0.011,1.112,0.267,-0.009,0.033
