,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0481,0.155,0.31,0.757,-0.257,0.354
mkt-rf,1.0414,0.037,28.22,0.0,0.969,1.114
FX Factor,-0.001,0.006,-0.172,0.863,-0.012,0.01
