,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1769,0.258,0.686,0.494,-0.331,0.685
mkt-rf,0.9905,0.023,43.805,0.0,0.946,1.035
FX Factor,-0.0065,0.009,-0.714,0.476,-0.024,0.011
