,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.3448,0.183,-1.885,0.061,-0.705,0.016
mkt-rf,1.0751,0.044,24.702,0.0,0.989,1.161
FX Factor,0.0128,0.007,1.9,0.059,-0.0,0.026
