,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0382,0.173,0.221,0.825,-0.302,0.378
mkt-rf,0.967,0.015,63.939,0.0,0.937,0.997
FX Factor,-0.0019,0.006,-0.313,0.755,-0.014,0.01
