,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0759,0.132,0.575,0.566,-0.184,0.336
mkt-rf,0.9735,0.031,31.006,0.0,0.912,1.035
FX Factor,-0.003,0.005,-0.615,0.539,-0.013,0.007
