,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2926,0.246,1.188,0.236,-0.193,0.778
mkt-rf,1.0286,0.022,47.66,0.0,0.986,1.071
FX Factor,-0.0101,0.009,-1.156,0.249,-0.027,0.007
