,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0349,0.066,-0.532,0.595,-0.164,0.094
mkt-rf,0.9956,0.011,92.739,0.0,0.974,1.017
FX Factor,0.001,0.002,0.469,0.64,-0.003,0.005
