,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.056,0.092,-0.611,0.542,-0.237,0.125
mkt-rf,1.0052,0.015,67.056,0.0,0.976,1.035
FX Factor,0.0019,0.003,0.649,0.517,-0.004,0.008
