,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1714,0.112,-1.536,0.126,-0.391,0.048
mkt-rf,1.0269,0.027,38.685,0.0,0.975,1.079
FX Factor,0.0062,0.004,1.498,0.136,-0.002,0.014
