,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0021,0.043,0.049,0.961,-0.083,0.087
mkt-rf,1.0034,0.007,145.399,0.0,0.99,1.017
FX Factor,0.0001,0.002,0.066,0.947,-0.003,0.003
