,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0345,0.044,0.778,0.437,-0.053,0.122
mkt-rf,0.9823,0.011,93.25,0.0,0.962,1.003
FX Factor,-0.0015,0.002,-0.897,0.37,-0.005,0.002
