,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2812,0.359,-0.783,0.435,-0.989,0.427
mkt-rf,0.9467,0.031,30.057,0.0,0.885,1.009
FX Factor,0.0091,0.013,0.721,0.472,-0.016,0.034
