,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1854,0.22,-0.842,0.4,-0.619,0.248
mkt-rf,0.9774,0.019,50.666,0.0,0.939,1.015
FX Factor,0.0063,0.008,0.809,0.419,-0.009,0.022
