,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0189,0.045,0.42,0.675,-0.07,0.108
mkt-rf,0.9984,0.007,138.714,0.0,0.984,1.013
FX Factor,-0.0007,0.002,-0.38,0.704,-0.004,0.003
