,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1199,0.067,-1.802,0.073,-0.251,0.011
mkt-rf,0.9981,0.011,91.739,0.0,0.977,1.019
FX Factor,0.0038,0.002,1.77,0.078,-0.0,0.008
