,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1117,0.113,-0.989,0.324,-0.334,0.111
mkt-rf,1.0174,0.027,37.873,0.0,0.964,1.07
FX Factor,0.0041,0.004,0.982,0.327,-0.004,0.012
