,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0007,0.12,0.006,0.996,-0.236,0.237
mkt-rf,0.9696,0.02,49.431,0.0,0.931,1.008
FX Factor,-0.0007,0.004,-0.178,0.859,-0.008,0.007
