,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0364,0.073,0.5,0.617,-0.107,0.18
mkt-rf,0.9882,0.012,84.999,0.0,0.965,1.011
FX Factor,-0.0018,0.003,-0.61,0.543,-0.007,0.004
