,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0591,0.068,-0.867,0.387,-0.193,0.075
mkt-rf,1.0071,0.016,62.142,0.0,0.975,1.039
FX Factor,0.0021,0.003,0.818,0.414,-0.003,0.007
