,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0895,0.069,-1.289,0.199,-0.226,0.047
mkt-rf,0.9981,0.011,87.992,0.0,0.976,1.02
FX Factor,0.0028,0.002,1.261,0.209,-0.002,0.007
