,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.7349,0.225,-3.273,0.001,-1.177,-0.293
mkt-rf,0.9516,0.02,48.361,0.0,0.913,0.99
FX Factor,0.0256,0.008,3.233,0.001,0.01,0.041
