,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1841,0.186,-0.992,0.322,-0.55,0.182
mkt-rf,0.9874,0.016,60.663,0.0,0.955,1.019
FX Factor,0.0064,0.007,0.979,0.329,-0.007,0.019
