,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0521,0.112,-0.466,0.642,-0.272,0.168
mkt-rf,1.0226,0.027,38.483,0.0,0.97,1.075
FX Factor,0.0021,0.004,0.518,0.605,-0.006,0.01
