,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0206,0.257,-0.08,0.936,-0.528,0.486
mkt-rf,1.0088,0.023,44.714,0.0,0.964,1.053
FX Factor,0.0009,0.009,0.101,0.92,-0.017,0.019
