,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0555,0.073,-0.761,0.447,-0.199,0.088
mkt-rf,1.0015,0.012,84.089,0.0,0.978,1.025
FX Factor,0.0018,0.002,0.773,0.44,-0.003,0.006
