,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1068,0.092,-1.162,0.246,-0.288,0.074
mkt-rf,1.0193,0.015,69.405,0.0,0.99,1.048
FX Factor,0.0043,0.004,1.192,0.234,-0.003,0.011
