,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0518,0.094,-0.553,0.581,-0.236,0.133
mkt-rf,0.9854,0.015,64.349,0.0,0.955,1.016
FX Factor,0.0013,0.003,0.426,0.671,-0.005,0.007
