,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1047,0.141,-0.742,0.459,-0.382,0.173
mkt-rf,0.9806,0.012,79.352,0.0,0.956,1.005
FX Factor,0.0034,0.005,0.682,0.496,-0.006,0.013
