,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0147,0.052,-0.285,0.776,-0.116,0.087
mkt-rf,1.0028,0.008,121.58,0.0,0.987,1.019
FX Factor,0.0006,0.002,0.285,0.776,-0.003,0.005
