,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1944,0.111,1.751,0.081,-0.024,0.413
mkt-rf,1.0281,0.018,56.665,0.0,0.992,1.064
FX Factor,-0.0056,0.004,-1.575,0.117,-0.013,0.001
