,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.075,0.089,-0.846,0.398,-0.25,0.1
mkt-rf,1.0132,0.014,71.467,0.0,0.985,1.041
FX Factor,0.0031,0.004,0.871,0.385,-0.004,0.01
