,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0234,0.186,0.126,0.9,-0.344,0.391
mkt-rf,1.0261,0.044,23.13,0.0,0.939,1.113
FX Factor,-0.0004,0.007,-0.054,0.957,-0.014,0.013
