,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.3576,0.273,-1.312,0.191,-0.895,0.179
mkt-rf,0.9809,0.024,41.069,0.0,0.934,1.028
FX Factor,0.0125,0.01,1.298,0.196,-0.006,0.031
