,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0809,0.13,-0.62,0.536,-0.338,0.176
mkt-rf,0.987,0.011,86.311,0.0,0.964,1.01
FX Factor,0.0027,0.005,0.576,0.565,-0.006,0.012
