,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0204,0.049,0.414,0.679,-0.077,0.117
mkt-rf,0.9968,0.008,126.587,0.0,0.981,1.012
FX Factor,-0.0008,0.002,-0.402,0.688,-0.005,0.003
