,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1309,0.124,-1.054,0.293,-0.376,0.114
mkt-rf,0.9732,0.02,47.935,0.0,0.933,1.013
FX Factor,0.0037,0.004,0.914,0.362,-0.004,0.012
