,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1735,0.138,-1.259,0.209,-0.445,0.098
mkt-rf,1.0311,0.033,31.463,0.0,0.967,1.096
FX Factor,0.0063,0.005,1.245,0.214,-0.004,0.016
