,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0297,0.188,-0.158,0.875,-0.401,0.341
mkt-rf,0.9855,0.017,59.72,0.0,0.953,1.018
FX Factor,0.0008,0.007,0.123,0.902,-0.012,0.014
