,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.119,0.301,-0.395,0.693,-0.713,0.474
mkt-rf,1.0268,0.026,38.887,0.0,0.975,1.079
FX Factor,0.0048,0.011,0.449,0.654,-0.016,0.026
