,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0868,0.121,-0.716,0.474,-0.325,0.152
mkt-rf,1.0435,0.029,36.209,0.0,0.987,1.1
FX Factor,0.0036,0.004,0.802,0.424,-0.005,0.012
