,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1028,0.062,-1.651,0.1,-0.225,0.02
mkt-rf,1.0171,0.01,102.202,0.0,0.997,1.037
FX Factor,0.0041,0.002,1.67,0.096,-0.001,0.009
