,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.4925,0.327,-1.506,0.133,-1.136,0.152
mkt-rf,0.9901,0.029,34.556,0.0,0.934,1.047
FX Factor,0.0176,0.012,1.521,0.13,-0.005,0.04
