,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1009,0.112,-0.902,0.368,-0.321,0.119
mkt-rf,0.9912,0.018,54.258,0.0,0.955,1.027
FX Factor,0.0031,0.004,0.856,0.393,-0.004,0.01
