,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.233,0.242,-0.964,0.336,-0.709,0.243
mkt-rf,0.9864,0.021,46.571,0.0,0.945,1.028
FX Factor,0.0082,0.009,0.956,0.34,-0.009,0.025
