,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0514,0.078,-0.659,0.511,-0.205,0.102
mkt-rf,1.0084,0.012,80.932,0.0,0.984,1.033
FX Factor,0.0021,0.003,0.68,0.497,-0.004,0.008
