,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0816,0.065,-1.265,0.207,-0.209,0.046
mkt-rf,0.997,0.011,94.562,0.0,0.976,1.018
FX Factor,0.0025,0.002,1.216,0.225,-0.002,0.007
