,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0702,0.109,-0.647,0.518,-0.284,0.144
mkt-rf,1.0134,0.026,39.244,0.0,0.963,1.064
FX Factor,0.0026,0.004,0.646,0.519,-0.005,0.01
