,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1063,0.167,0.638,0.524,-0.222,0.435
mkt-rf,0.9922,0.027,36.41,0.0,0.939,1.046
FX Factor,-0.0036,0.005,-0.666,0.506,-0.014,0.007
