,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0384,0.051,-0.753,0.452,-0.139,0.062
mkt-rf,0.9947,0.008,119.426,0.0,0.978,1.011
FX Factor,0.0011,0.002,0.643,0.521,-0.002,0.004
