,coef,std err,t,P>|t|,[0.025,0.975]
const,0.034,0.102,0.334,0.738,-0.166,0.234
mkt-rf,0.9876,0.016,60.856,0.0,0.956,1.02
FX Factor,-0.0016,0.004,-0.404,0.687,-0.01,0.006
