,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0163,0.141,-0.116,0.908,-0.293,0.261
mkt-rf,1.0313,0.033,30.818,0.0,0.965,1.097
FX Factor,0.001,0.005,0.192,0.848,-0.009,0.011
