,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0344,0.151,-0.228,0.82,-0.331,0.263
mkt-rf,0.9943,0.025,40.357,0.0,0.946,1.043
FX Factor,0.0011,0.005,0.217,0.828,-0.009,0.011
