,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1174,0.08,-1.463,0.145,-0.275,0.041
mkt-rf,0.986,0.013,75.214,0.0,0.96,1.012
FX Factor,0.0035,0.003,1.346,0.18,-0.002,0.009
