,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0136,0.054,0.25,0.803,-0.094,0.121
mkt-rf,1.0012,0.009,115.189,0.0,0.984,1.018
FX Factor,-0.0004,0.002,-0.177,0.86,-0.005,0.004
