,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1285,0.092,1.398,0.164,-0.053,0.31
mkt-rf,0.9961,0.015,66.306,0.0,0.966,1.026
FX Factor,-0.0043,0.003,-1.435,0.153,-0.01,0.002
